0,1,2,3,Normal
0,11,11,3566,0,1951,Normal
0,28,15,7690,0,4147,Normal
1,20,27,19583,0,5002,Normal
0,245,35,316890,0,18664,Normal
0,15,36,7701,0,4327,Normal
1,48,35,12345,0,8441,Normal
2,89,16,12763,0,10146,Normal
0,45,50,26651,0,9105,Normal
0,58,26,6336,0,9541,Normal
0,27,34,7233,0,6500,Normal
0,28,30,9279,0,5898,Normal
1,11,16,5238,0,2354,Normal
1,97,39,9395,0,15318,Normal
0,55,19,9811,0,7529,Normal
0,15,18,3607,0,3458,Normal
1,26,25,6276,0,5125,Normal
0,16,14,5220,0,3205,Normal
0,66,41,12888,0,10511,Normal
1,36,24,8740,0,6306,Normal
0,13,9,7506,0,2039,Normal
0,24,20,5786,0,4597,Normal
1,14,15,6011,0,2675,Normal
0,39,10,26671,0,5545,Normal
1,15,59,6807,0,5648,Normal
2,47,40,20407,0,7854,Normal
0,37,14,16303,0,4957,Normal
0,81,10,4869,0,11067,Normal
0,43,14,6049,0,5572,Normal
0,34,43,8905,0,8050,Normal
1,30,20,5834,0,5700,Normal
0,21,43,13512,0,6343,Normal
1,20,17,4153,0,4136,Normal
0,46,4,8591,0,4679,Normal
0,22,12,3520,0,3702,Normal
1,26,8,10307,0,3731,Normal
0,68,19,31774,0,8441,Normal
0,59,23,11927,0,8138,Normal
1,21,39,6347,0,6323,Normal
1,28,32,5157,0,6277,Normal
0,16,14,3727,0,3031,Normal
1,16,49,7822,0,5534,Normal
0,50,36,6197,0,9515,Normal
0,40,45,9799,0,7943,Normal
1,53,22,10386,0,7965,Normal
1,64,34,11332,0,10566,Normal
1,38,26,8349,0,6442,Normal
0,61,19,4376,0,9782,Normal
1,90,39,18664,0,13962,Normal
1,34,39,6143,0,7048,Normal
0,47,12,13826,0,6289,Normal
1,117,130,34243,0,24825,Normal
1,72,43,14646,0,12186,Normal
0,28,42,11295,0,7320,Normal
2,79,16,6480,0,11295,Normal
1,32,17,10288,0,5162,Normal
0,72,31,45818,0,12105,Normal
1,44,47,12280,0,8725,Normal
0,64,19,9351,0,9382,Normal
0,36,15,26204,0,5171,Normal
1,9,1,689,0,1565,Normal
1,22,20,5154,0,4621,Normal
2,69,27,8863,0,11504,Normal
0,41,20,4960,0,6507,Normal
1,24,13,2815,0,3156,Normal
0,13,39,4728,0,4514,Normal
1,18,9,3449,0,2564,Normal
0,35,17,3936,0,5809,Normal
0,67,9,69357,0,5812,Normal
0,41,11,14502,0,5937,Normal
0,53,13,6269,0,7359,Normal
1,14,35,7893,0,4474,Normal
0,117,15,9782,0,15441,Normal
0,152,8,8530,0,19318,Normal
0,19,14,2688,0,3795,Normal
0,39,16,9400,0,6204,Normal
1,82,21,11658,0,11921,Normal
0,34,39,13754,0,6617,Normal
0,16,24,9142,0,4561,Normal
0,16,21,7755,0,3492,Normal
2,23,14,3658,0,4020,Normal
0,17,13,2620,0,3396,Normal
0,12,5,1744,0,1481,Normal
1,52,29,7476,0,8971,Normal
0,16,38,7730,0,5147,Normal
1,47,12,4011,0,7027,Normal
1,11,8,9585,0,1788,Normal
0,15,8,1584,0,2668,Normal
3,89,10,8712,0,12675,Normal
2,54,28,15533,0,9473,Normal
1,35,35,7637,0,7785,Normal
0,20,24,13570,0,4066,Normal
1,64,34,6189,0,9874,Normal
1,86,15,6101,0,12203,Normal
2,118,19,23808,0,16948,Normal
0,35,16,6893,0,4968,Normal
1,14,11,2725,0,2422,Normal
0,14,15,4030,0,2824,Normal
0,17,22,4005,0,4393,Normal
1,15,45,5513,0,7352,Normal
0,64,60,63533,0,9567,Normal
1,46,16,12085,0,7412,Normal
1,78,28,14354,0,11468,Normal
0,74,20,6581,0,11826,Normal
1,52,8,7318,0,6957,Normal
0,34,14,3687,0,5149,Normal
1,36,44,10627,0,7669,Normal
0,113,32,11281,0,17565,Normal
1,64,56,21300,0,13679,Normal
0,5,39,7817,0,4912,Normal
0,20,17,10696,0,3996,Normal
0,46,17,7139,0,6949,Normal
1,9,41,7918,0,4572,Normal
0,17,21,7518,0,4043,Normal
1,59,15,7510,0,8253,Normal
1,45,27,6822,0,7354,Normal
0,64,30,7910,0,10371,Normal
0,41,50,12321,0,8676,Normal
1,26,32,19571,0,6282,Normal
2,8,14,4220,0,2846,Normal
0,9,35,10464,0,3922,Normal
2,23,23,9297,0,4577,Normal
0,28,29,7315,0,5445,Normal
0,85,17,24688,0,10170,Normal
3,65,6,4875,0,8479,Normal
0,84,11,5062,0,10823,Normal
0,57,12,6395,0,7859,Normal
1,95,19,7651,0,13799,Normal
1,33,47,6711,0,7867,Normal
0,23,12,5579,0,3701,Normal
0,17,20,3481,0,3830,Normal
0,77,17,6611,0,8775,Normal
0,58,21,38819,0,7438,Normal
0,51,20,5874,0,7959,Normal
1,28,17,5893,0,5176,Normal
0,19,16,5661,0,3854,Normal
0,20,14,2690,0,3569,Normal
0,44,39,6638,0,8196,Normal
1,8,19,5941,0,3031,Normal
0,11,14,2288,0,2562,Normal
1,28,19,9438,0,5523,Normal
1,22,9,7085,0,3557,Normal
1,118,11,6222,0,15927,Normal
34,14,47,10889,0,6888,Normal
0,17,35,10547,0,4831,Normal
0,56,47,10817,0,10261,Normal
0,10,15,3996,0,2639,Normal
1,7,12,3784,0,1942,Normal
0,38,21,6369,0,6353,Normal
1,100,14,18244,0,13974,Normal
33,19,23,4174,0,5674,Normal
1,19,22,8020,0,4625,Normal
0,96,11,12530,0,12760,Normal
2,53,29,7822,0,9080,Normal
1,50,45,27365,0,8116,Normal
0,40,14,15874,0,5483,Normal
33,96,25,13702,0,14324,Normal
0,14,10,3524,0,2486,Normal
0,16,27,5611,0,4390,Normal
0,21,14,6137,0,3643,Normal
1,52,11,10536,0,7291,Normal
1,20,25,4811,0,4173,Normal
1,21,19,3702,0,4348,Normal
33,21,37,5721,0,5888,Normal
0,66,25,78314,0,7089,Normal
0,37,21,21839,0,6871,Normal
2,7,9,2339,0,1811,Normal
1,28,14,6996,0,4694,Normal
0,38,35,10765,0,6268,Normal
0,15,12,3557,0,3063,Normal
0,44,15,10243,0,6785,Normal
0,29,45,7604,0,8449,Normal
1,16,10,4335,0,2585,Normal
0,59,20,9477,0,9127,Normal
0,56,43,9412,0,8878,Normal
0,56,8,5645,0,6073,Normal
0,71,5,6871,0,8860,Normal
0,50,11,5248,0,7352,Normal
0,25,9,3441,0,3390,Normal
2,43,14,7146,0,6324,Normal
1,56,8,3579,0,8015,Normal
0,104,32,18273,0,13334,Normal
0,19,13,7070,0,3416,Normal
1,48,19,8694,0,7594,Normal
0,37,16,11663,0,5474,Normal
1,55,11,4332,0,8081,Normal
0,15,6,5313,0,1813,Normal
1,7,68,10379,0,5972,Normal
1,39,15,6916,0,5635,Normal
0,52,13,4418,0,7601,Normal
0,31,30,22428,0,5405,Normal
0,12,5,3944,0,1559,Normal
2,53,13,5121,0,7438,Normal
0,219,15,57129,0,26723,Normal
0,51,37,6775,0,7926,Normal
0,52,21,27716,0,7798,Normal
2,99,12,65630,0,10860,Normal
0,78,11,20189,0,9919,Normal
0,22,13,3907,0,4267,Normal
0,69,8,46856,0,7143,Normal
0,20,11,5106,0,3010,Normal
0,35,18,18441,0,4661,Normal
0,18,8,6324,0,2229,Normal
0,32,9,18497,0,4238,Normal
0,18,18,10722,0,3238,Normal
1,41,29,15807,0,5051,Normal
0,23,13,5634,0,3397,Normal
1,40,22,12481,0,5091,Normal
0,46,42,30168,0,7972,Normal
0,86,50,10247,0,12774,Normal
1,23,10,6648,0,3571,Normal
0,29,7,9046,0,4008,Normal
0,7,13,1837,0,2058,Botnet
0,18,7,3838,0,2367,Normal
1,28,16,4373,0,4659,Normal
1,23,7,4111,0,3602,Normal
1,38,21,12025,0,4775,Normal
0,51,33,9367,0,8585,Normal
0,107,61,23365,0,18611,Normal
0,15,36,7718,0,4696,Normal
0,48,22,8305,0,6016,Normal
0,105,8,122236,0,7439,Normal
0,19,22,6842,0,3909,Normal
1,15,12,2246,0,2844,Normal
0,27,13,2619,0,3748,Normal
0,21,30,21301,0,6230,Normal
0,29,6,18467,0,2953,Normal
0,13,8,5425,0,1944,Normal
0,7,26,3651,0,3535,Normal
1,42,21,39323,0,9519,Normal
0,29,10,12663,0,3429,Normal
0,32,6,3351,0,3286,Normal
1,109,43,122401,0,10398,Normal
0,32,12,11576,0,4447,Normal
0,54,20,29650,0,12503,Normal
1,19,13,4611,0,3264,Normal
2,22,11,7692,0,3544,Normal
1,48,6,28066,0,5716,Normal
0,106,12,100332,0,12995,Normal
1,52,42,20161,0,9792,Normal
0,9,57,8151,0,5989,Normal
1,62,45,16767,0,11850,Normal
1,48,42,14518,0,9796,Normal
0,58,284,63405,0,24500,Normal
0,13,6,2105,0,1776,Normal
0,46,21,12687,0,5646,Normal
0,116,26,18735,0,10454,Normal
1,78,20,18742,0,7932,Normal
1,62,31,18020,0,10068,Normal
0,33,45,14585,0,6521,Normal
0,28,12,13063,0,3801,Normal
1,20,4,9016,0,2024,Normal
1,25,31,5103,0,4758,Normal
0,11,27,11125,0,3742,Normal
0,32,13,19445,0,3785,Normal
1,68,15,21070,0,7447,Normal
0,81,59,13820,0,13356,Normal
0,13,18,3257,0,3137,Normal
0,20,20,5493,0,3787,Normal
1,14,27,3934,0,3877,Normal
0,16,24,6030,0,3808,Normal
2,9,9,1790,0,1779,Normal
0,11,38,3461,0,5678,Normal
1,18,32,4777,0,6379,Normal
0,10,17,2483,0,2901,Normal
0,23,41,11283,0,5293,Normal
0,54,13,45500,0,6234,Normal
0,19,9,1974,0,2877,Normal
0,18,11,7864,0,2627,Normal
0,15,6,6026,0,2108,Normal
0,11,17,3983,0,2869,Normal
0,15,14,3789,0,3147,Normal
0,35,33,7052,0,5274,Normal
3,23,18,5836,0,4607,Normal
0,17,11,9313,0,2977,Normal
1,21,6,7138,0,2454,Normal
0,24,17,6185,0,3833,Normal
1,19,19,7932,0,3912,Normal
1,15,13,3717,0,3360,Normal
1,131,49,22976,0,16557,Normal
0,33,13,5343,0,4555,Normal
2,89,27,18999,0,13467,Normal
0,27,34,9088,0,6025,Normal
0,34,46,10062,0,7050,Normal
0,10,22,3911,0,2625,Normal
0,49,14,26739,0,6116,Normal
1,20,26,20388,0,4272,Normal
0,10,59,7052,0,6602,Normal
0,14,16,2736,0,3015,Normal
0,12,9,1898,0,2152,Normal
0,19,25,9172,0,5150,Normal
0,13,13,2094,0,2431,Normal
1,23,34,7137,0,4710,Normal
0,16,9,3643,0,2343,Normal
0,22,15,5745,0,3907,Normal
0,31,18,3860,0,5131,Normal
1,35,16,4406,0,5822,Normal
1,52,22,28825,0,8841,Normal
1,37,17,15130,0,5042,Normal
0,15,5,4974,0,2015,Normal
0,16,7,5762,0,2465,Normal
1,15,31,5651,0,4533,Normal
0,2,46,7215,0,4583,Normal
0,38,11,12492,0,5816,Normal
1,23,11,7572,0,3709,Normal
1,12,53,9269,0,4963,Normal
0,43,19,23128,0,6385,Normal
0,13,14,2118,0,3369,Normal
0,63,49,37170,0,12277,Normal
1,33,35,10524,0,8025,Normal
1,29,65,31307,0,8620,Normal
1,47,25,40024,0,5967,Normal
1,8,16,1927,0,2807,Normal
0,13,13,3678,0,2657,Normal
1,27,18,7411,0,3910,Normal
2,41,32,29551,0,6200,Normal
0,47,33,7476,0,6066,Normal
1,23,45,23394,0,5862,Normal
1,47,10,3141,0,6417,Normal
1,13,11,4165,0,2485,Normal
0,24,10,5318,0,3708,Normal
3,25,34,15150,0,6653,Normal
0,50,72,13985,0,13251,Normal
1,34,17,5653,0,5493,Normal
1,40,41,14117,0,9281,Normal
0,23,37,9931,0,6080,Normal
1,34,45,7011,0,8305,Normal
0,23,36,8649,0,6222,Normal
0,17,34,8133,0,5641,Normal
0,16,50,8558,0,7158,Normal
2,25,36,9380,0,6410,Normal
1,28,25,7000,0,5265,Normal
1,23,24,4524,0,4693,Normal
0,23,18,5518,0,4435,Normal
0,21,17,5264,0,3484,Normal
0,77,76,16808,0,14793,Normal
0,57,23,13758,0,6649,Botnet
1,30,76,18402,0,10120,Normal
0,45,26,13816,0,7105,Normal
1,24,12,2789,0,3787,Normal
1,23,21,8930,0,5225,Normal
0,40,41,25811,0,7798,Normal
0,38,47,9133,0,8443,Normal
3,31,35,11188,0,6986,Normal
2,24,15,7589,0,4305,Normal
3,36,27,17960,0,5935,Normal
1,33,48,20473,0,6279,Normal
1,74,11,36124,0,6006,Normal
2,31,30,21413,0,4906,Normal
3,57,31,29769,0,6781,Normal
2,88,21,54073,0,8466,Normal
0,48,47,20670,0,7991,Normal
1,73,14,45726,0,6201,Normal
0,105,17,61072,0,8966,Normal
1,46,26,26532,0,5493,Normal
0,51,37,22997,0,7569,Normal
1,154,27,36271,0,19541,Normal
1,71,29,38956,0,8272,Normal
0,64,15,37166,0,6198,Normal
0,40,19,26446,0,5036,Normal
0,47,46,30884,0,7867,Normal
0,41,22,31806,0,4954,Normal
1,36,29,20143,0,5822,Normal
0,27,63,20723,0,8043,Normal
2,68,11,60422,0,6528,Normal
0,34,9,6829,0,5420,Normal
0,40,5,25686,0,3953,Normal
1,15,13,2845,0,3138,Normal
0,21,44,10485,0,5992,Normal
2,17,23,5365,0,4866,Normal
1,17,11,5800,0,2682,Normal
2,25,16,12206,0,3956,Normal
